No errors
No warnings
345 ms
data source=metars
4824 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
PPIT 050613Z AUTO 26010KT 1 1/4SM BR SCT010 BKN055 BKN080 13/13 A2978 RMK AO2 PWINO TSNO $,PPIT,2021-08-05T06:13:00Z,60.9,-162.43,13.0,13.0,260,10,,1.25,29.778543,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,BR,SCT,1000,BKN,5500,BKN,8000,,,IFR,,,,,,,,,,,,SPECI,4.0
NSTU 050613Z VRB04KT 6SM -SHRA VV010 25/24 A2991,NSTU,2021-08-05T06:13:00Z,-14.33,-170.72,25.0,24.0,0,4,,6.0,29.911417,,,,,,,,,,-SHRA,OVX,0,,,,,,,LIFR,,,,,,,,,,,1000,METAR,8.0
KXVG 050613Z AUTO 20005KT 10SM SCT044 BKN075 120 21/14 A2994 RMK AO2 LTG DSNT NW,KXVG,2021-08-05T06:13:00Z,46.98,-94.2,21.0,14.0,200,5,,10.0,29.940945,,,TRUE,TRUE,,,,,,,SCT,4400,BKN,7500,,,,,VFR,,,,,,,,,,,,METAR,407.0
KOWA 050613Z AUTO 16006KT 10SM CLR 19/16 A3003 RMK AO2,KOWA,2021-08-05T06:13:00Z,44.12,-93.25,19.0,16.0,160,6,,10.0,30.029528,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,345.0
KORB 050613Z AUTO 16003KT 10SM CLR 18/13 A2993 RMK AO2,KORB,2021-08-05T06:13:00Z,48.02,-92.87,18.0,13.0,160,3,,10.0,29.929134,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,407.0
KFOZ 050613Z AUTO 20003KT 10SM 19/14 A2998 RMK AO2,KFOZ,2021-08-05T06:13:00Z,47.77,-93.65,19.0,14.0,200,3,,10.0,29.97933,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,412.0
KDVP 050613Z AUTO 17003KT 7SM CLR 18/17 A3000 RMK AO2 T01770166,KDVP,2021-08-05T06:13:00Z,43.98,-95.78,17.7,16.6,170,3,,7.0,30.0,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,493.0
KAQP 050613Z AUTO 16004KT 10SM CLR 21/17 A2992 RMK AO2,KAQP,2021-08-05T06:13:00Z,45.22,-96.0,21.0,17.0,160,4,,10.0,29.920275,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,312.0
YPCC 050612Z AUTO 12013KT 9999 // SCT016 BKN024 BKN035 26/24 Q1013,YPCC,2021-08-05T06:12:00Z,-12.18,96.83,26.0,24.0,120,13,,6.21,29.911417,,,TRUE,,,,,,,,SCT,1600,BKN,2400,BKN,3500,,,MVFR,,,,,,,,,,,,SPECI,3.0
PAPM 050612Z AUTO 30010KT 10SM OVC016 11/09 A2983 RMK AO2,PAPM,2021-08-05T06:12:00Z,59.02,-161.82,11.0,9.0,300,10,,10.0,29.828741,,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,SPECI,4.0
KLNR 050612Z AUTO 09003KT 1 3/4SM BR CLR 15/14 A3009 RMK AO2 T01500144,KLNR,2021-08-05T06:12:00Z,43.22,-90.18,15.0,14.4,90,3,,1.75,30.088583,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,SPECI,218.0
KTAN 050611Z AUTO 35003KT 2 1/2SM -RA BR FEW005 OVC027 18/17 A3009 RMK AO2 P0008 T01830172,KTAN,2021-08-05T06:11:00Z,41.88,-71.02,18.3,17.2,350,3,,2.5,30.088583,,,TRUE,TRUE,,,,,,-RA BR,FEW,500,OVC,2700,,,,,IFR,,,,,,0.08,,,,,,SPECI,8.0
KMRY 050611Z AUTO 27006KT 2 1/2SM BR OVC002 15/14 A3001 RMK AO2 T01500139,KMRY,2021-08-05T06:11:00Z,36.58,-121.85,15.0,13.9,270,6,,2.5,30.008858,,,TRUE,TRUE,,,,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,SPECI,51.0
KMMT 050611Z AUTO 00000KT 9SM OVC060 19/19 A3007 RMK AO2 SLP184 $,KMMT,2021-08-05T06:11:00Z,33.92,-80.8,19.0,19.0,0,0,,9.0,30.070866,1018.4,,TRUE,TRUE,TRUE,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,SPECI,76.0
KGSB 050611Z AUTO 35004KT 10SM CLR 21/15 A3005 RMK AO2 SLP178 $,KGSB,2021-08-05T06:11:00Z,35.33,-77.93,21.0,15.0,350,4,,10.0,30.050198,1017.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,33.0
KGED 050611Z AUTO 01003KT 10SM SCT017 19/17 A3007 RMK AO2 T01890172,KGED,2021-08-05T06:11:00Z,38.68,-75.37,18.9,17.2,10,3,,10.0,30.070866,,,TRUE,TRUE,,,,,,,SCT,1700,,,,,,,VFR,,,,,,,,,,,,SPECI,15.0
KEWB 050611Z AUTO 35006KT 1 1/2SM R05/5000VP6000FT +RA BR FEW004 FEW013 OVC018 18/18 A3007 RMK AO2 P0026 T01830183,KEWB,2021-08-05T06:11:00Z,41.68,-70.95,18.3,18.3,350,6,,1.5,30.070866,,,TRUE,TRUE,,,,,,+RA BR,FEW,400,FEW,1300,OVC,1800,,,IFR,,,,,,0.26,,,,,,SPECI,22.0
KCEF 050611Z AUTO 05003KT 9SM FEW016 FEW023 OVC036 19/16 A3012 RMK AO2 SLP204,KCEF,2021-08-05T06:11:00Z,42.2,-72.52,19.0,16.0,50,3,,9.0,30.121063,1020.4,,TRUE,TRUE,,,,,,,FEW,1600,FEW,2300,OVC,3600,,,VFR,,,,,,,,,,,,SPECI,72.0
CYUX 050611Z AUTO 09013G20KT 6SM BR OVC004 01/01 A2919 RMK SLP887,CYUX,2021-08-05T06:11:00Z,68.77,-81.22,1.0,1.0,90,13,20,6.0,29.190945,988.7,,TRUE,,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,SPECI,8.0
CYPO 050611Z AUTO 34005KT 6SM BR BKN009 OVC013 06/05 A2996 RMK SLP148,CYPO,2021-08-05T06:11:00Z,54.98,-85.43,6.0,5.0,340,5,,6.0,29.958662,1014.8,,TRUE,,,,,,,BR,BKN,900,OVC,1300,,,,,IFR,,,,,,,,,,,,SPECI,49.0
CWOB 050611Z AUTO 28008KT ////SM FEW001 OVC080 04/04 A2935,CWOB,2021-08-05T06:11:00Z,63.33,-64.15,4.0,4.0,280,8,,,29.350393,,,TRUE,,,,,,,,FEW,100,OVC,8000,,,,,,,,,,,,,,,,,SPECI,369.0
CBBC 050611Z AUTO 17007KT 2 1/2SM RA BR FEW006 BKN020 OVC036 17/16 A2994 RMK SLP142 DENSITY ALT 400FT,CBBC,2021-08-05T06:11:00Z,52.18,-128.15,17.0,16.0,170,7,,2.5,29.940945,1014.2,,TRUE,,,,,,,RA BR,FEW,600,BKN,2000,OVC,3600,,,IFR,,,,,,,,,,,,SPECI,36.0
KQFX 050610Z AUTO 25002KT 9999 CLR 35/23 A2967 RMK A02 TSNO,KQFX,2021-08-05T06:10:00Z,,,35.0,23.0,250,2,,6.21,29.66929,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KQFW 050610Z AUTO 21002KT 9999 FEW044 BKN060 33/22 A2971 RMK A02 TSNO,KQFW,2021-08-05T06:10:00Z,,,33.0,22.0,210,2,,6.21,29.71063,,,TRUE,TRUE,,,TRUE,,,,FEW,4400,BKN,6000,,,,,VFR,,,,,,,,,,,,METAR,
KQFV 050610Z AUTO M0400 FG SCT070 32/21 A2976 RMK / A02,KQFV,2021-08-05T06:10:00Z,,,32.0,21.0,,,,0.25,29.760826,,,TRUE,TRUE,,,,,,FG,SCT,7000,,,,,,,LIFR,,,,,,,,,,,,METAR,
KQFU 050610Z AUTO 19002KT 9999 FEW036 FEW070 34/23 A2974 RMK A02 TSNO,KQFU,2021-08-05T06:10:00Z,,,34.0,23.0,190,2,,6.21,29.740158,,,TRUE,TRUE,,,TRUE,,,,FEW,3600,FEW,7000,,,,,VFR,,,,,,,,,,,,METAR,
KQFT 050610Z AUTO 19002KT 9999 SCT046 BKN080 35/22 A2967 RMK A02 TSNO,KQFT,2021-08-05T06:10:00Z,,,35.0,22.0,190,2,,6.21,29.66929,,,TRUE,TRUE,,,TRUE,,,,SCT,4600,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,
KQEY 050610Z AUTO 29003KT 9999 FEW045 35/23 A2942 RMK A02 TSNO,KQEY,2021-08-05T06:10:00Z,,,35.0,23.0,290,3,,6.21,29.421259,,,TRUE,TRUE,,,TRUE,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEX 050610Z AUTO 03002KT 9999 CLR 36/21 A2959 RMK A02 TSNO,KQEX,2021-08-05T06:10:00Z,,,36.0,21.0,30,2,,6.21,29.589567,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEV 050610Z AUTO 32002KT 9999 SCT045 36/23 A2965 RMK A02 TSNO,KQEV,2021-08-05T06:10:00Z,,,36.0,23.0,320,2,,6.21,29.648623,,,TRUE,TRUE,,,TRUE,,,,SCT,4500,,,,,,,VFR,,,,,,,,,,,,METAR,
KQER 050610Z AUTO 22003KT 9999 SCT039 33/23 A2968 RMK A02 TSNO,KQER,2021-08-05T06:10:00Z,,,33.0,23.0,220,3,,6.21,29.681103,,,TRUE,TRUE,,,TRUE,,,,SCT,3900,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEQ 050610Z AUTO 31004KT 9999 FEW050 31/24 A2972 RMK A02 TSNO,KQEQ,2021-08-05T06:10:00Z,,,31.0,24.0,310,4,,6.21,29.719488,,,TRUE,TRUE,,,TRUE,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEP 050610Z AUTO 20001KT 9999 BKN048 35/22 A2971 RMK A02 TSNO,KQEP,2021-08-05T06:10:00Z,,,35.0,22.0,200,1,,6.21,29.71063,,,TRUE,TRUE,,,TRUE,,,,BKN,4800,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEN 050610Z AUTO 10003KT 9999 FEW036 BKN055 BKN060 26/22 A2984 RMK A02 TSNO,KQEN,2021-08-05T06:10:00Z,,,26.0,22.0,100,3,,6.21,29.840551,,,TRUE,TRUE,,,TRUE,,,,FEW,3600,BKN,5500,BKN,6000,,,VFR,,,,,,,,,,,,METAR,
KQEJ 050610Z AUTO 20005KT 9999 FEW045 BKN075 / / RMK A02 TSNO,KQEJ,2021-08-05T06:10:00Z,,,,,200,5,,6.21,,,,TRUE,TRUE,,,TRUE,,,,FEW,4500,BKN,7500,,,,,VFR,,,,,,,,,,,,METAR,
KQEI 050610Z AUTO 27004KT 9999 FEW050 BKN070 33/22 A2971 RMK A02 TSNO,KQEI,2021-08-05T06:10:00Z,,,33.0,22.0,270,4,,6.21,29.71063,,,TRUE,TRUE,,,TRUE,,,,FEW,5000,BKN,7000,,,,,VFR,,,,,,,,,,,,METAR,
KCII 050610Z AUTO 33008KT 10SM 16/12 A3012 RMK A01 Choteau ,KCII,2021-08-05T06:10:00Z,47.83,-112.17,16.0,12.0,330,8,,10.0,30.121063,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1202.0
K6S5 050610Z AUTO 14004KT 10SM CLR 16/13 A3003 RMK AO2 Hamilton ,K6S5,2021-08-05T06:10:00Z,46.25,-114.13,16.0,13.0,140,4,,10.0,30.029528,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1112.0
K4U6 050610Z AUTO 20005KT 10SM 17/06 A2998 RMK A01 Circle ,K4U6,2021-08-05T06:10:00Z,47.42,-105.57,17.0,6.0,200,5,,10.0,29.97933,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,739.0
CYDN 050610Z AUTO 35007KT 1 1/4SM BKN007 BKN038 BKN066 OVC089 18/ A2990 RMK TD MISG SLP129 DENSITY ALT 1700FT,CYDN,2021-08-05T06:10:00Z,51.1,-100.05,18.0,,350,7,,1.25,29.899607,1012.9,,TRUE,,,,,,,,BKN,700,BKN,3800,BKN,6600,OVC,8900,IFR,,,,,,,,,,,,SPECI,302.0
KSGJ 050609Z AUTO 16003KT 10SM BKN006 OVC019 24/23 A3003 RMK AO2,KSGJ,2021-08-05T06:09:00Z,29.97,-81.33,24.0,23.0,160,3,,10.0,30.029528,,,TRUE,TRUE,,,,,,,BKN,600,OVC,1900,,,,,IFR,,,,,,,,,,,,METAR,2.0
KMDH 050609Z AUTO 00000KT 1/2SM FG CLR 14/13 A3012 RMK AO2 T01390133,KMDH,2021-08-05T06:09:00Z,37.78,-89.25,13.9,13.3,0,0,,0.5,30.121063,,,TRUE,TRUE,,,,,,FG,CLR,,,,,,,,LIFR,,,,,,,,,,,,METAR,122.0
KFRG 050609Z AUTO 04007KT 6SM BR BKN037 OVC046 19/17 A3009 RMK AO2 T01890167,KFRG,2021-08-05T06:09:00Z,40.73,-73.42,18.9,16.7,40,7,,6.0,30.088583,,,TRUE,TRUE,,,,,,BR,BKN,3700,OVC,4600,,,,,VFR,,,,,,,,,,,,SPECI,23.0
KEKN 050609Z AUTO VRB03KT 2 1/2SM BR OVC003 16/14 A3017 RMK AO2 T01560139,KEKN,2021-08-05T06:09:00Z,38.88,-79.85,15.6,13.9,0,3,,2.5,30.171259,,,TRUE,TRUE,,,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,SPECI,596.0
EHWO 050609Z AUTO 10001KT 6000 BR OVC077 14/14 Q1010 WHT,EHWO,2021-08-05T06:09:00Z,51.45,4.33,14.0,14.0,100,1,,3.73,29.822834,,,TRUE,,,,,,,BR,OVC,7700,,,,,,,MVFR,,,,,,,,,,,,SPECI,15.0
CZSJ 050609Z AUTO 04006KT 010V080 6SM BR OVC006 11/11 A2992 RMK SLP142,CZSJ,2021-08-05T06:09:00Z,53.07,-93.35,11.0,11.0,40,6,,6.0,29.920275,1014.2,,TRUE,,,,,,,BR,OVC,600,,,,,,,IFR,,,,,,,,,,,,SPECI,286.0
CYER 050609Z AUTO 34007KT 1 1/2SM -RA BKN006 OVC021 07/ A2999 RMK TD MISG SLP157,CYER,2021-08-05T06:09:00Z,56.02,-87.68,7.0,,340,7,,1.5,29.991142,1015.7,,TRUE,,,,,,,-RA,BKN,600,OVC,2100,,,,,IFR,,,,,,,,,,,,SPECI,11.0
CWRH 050609Z AUTO 25028KT ////SM FEW004 SCT045 BKN065 06/06 A2944,CWRH,2021-08-05T06:09:00Z,61.58,-64.65,6.0,6.0,250,28,,,29.438976,,,TRUE,,,,,,,,FEW,400,SCT,4500,BKN,6500,,,,,,,,,,,,,,,SPECI,343.0
KVLD 050608Z AUTO VRB04KT 10SM BKN010 OVC080 23/22 A3000 RMK AO2 CIG 007V011 T02330217,KVLD,2021-08-05T06:08:00Z,30.78,-83.27,23.3,21.7,0,4,,10.0,30.0,,,TRUE,TRUE,,,,,,,BKN,1000,OVC,8000,,,,,MVFR,,,,,,,,,,,,METAR,59.0
KHWD 050608Z 26007KT 10SM OVC009 16/13 A2999 RMK AO2 T01610133,KHWD,2021-08-05T06:08:00Z,37.67,-122.12,16.1,13.3,260,7,,10.0,29.991142,,,,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,9.0
KOVS 050607Z AUTO 00000KT 1 1/2SM BR CLR 16/15 A3009 RMK AO2 T01560150,KOVS,2021-08-05T06:07:00Z,43.15,-90.68,15.6,15.0,0,0,,1.5,30.088583,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,205.0
KMGJ 050607Z AUTO 00000KT 3SM BR CLR 14/14 A3012 RMK AO2 T01440144,KMGJ,2021-08-05T06:07:00Z,41.52,-74.27,14.4,14.4,0,0,,3.0,30.121063,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,106.0
KHSE 050607Z AUTO 32003KT 10SM FEW008 BKN015 OVC043 24/23 A3001 RMK AO2 T02390228,KHSE,2021-08-05T06:07:00Z,35.23,-75.62,23.9,22.8,320,3,,10.0,30.008858,,,TRUE,TRUE,,,,,,,FEW,800,BKN,1500,OVC,4300,,,MVFR,,,,,,,,,,,,METAR,4.0
KCQX 050607Z AUTO 15004KT 7SM -RA SCT007 BKN049 OVC070 21/20 A3008 RMK AO2 RAB0557 P0000 T02060200,KCQX,2021-08-05T06:07:00Z,41.68,-70.0,20.6,20.0,150,4,,7.0,30.079725,,,TRUE,TRUE,,,,,,-RA,SCT,700,BKN,4900,OVC,7000,,,VFR,,,,,,0.005,,,,,,METAR,17.0
KBDL 050607Z 02006KT 10SM SCT028 OVC033 19/17 A3012 RMK AO2 RAE0556 P0000 T01890167,KBDL,2021-08-05T06:07:00Z,41.93,-72.68,18.9,16.7,20,6,,10.0,30.121063,,,,TRUE,,,,,,,SCT,2800,OVC,3300,,,,,VFR,,,,,,0.005,,,,,,SPECI,52.0
EBFS 050607Z VRB02KT 9999 FEW100 16/13 Q1010 BLU BLU,EBFS,2021-08-05T06:07:00Z,50.23,4.65,16.0,13.0,0,2,,6.21,29.822834,,,,,,,,,,,FEW,10000,,,,,,,VFR,,,,,,,,,,,,SPECI,276.0
EBFN 050607Z VRB01KT 2000 BR FEW003 SCT250 14/13 Q1010 YLO YLO BECMG GRN,EBFN,2021-08-05T06:07:00Z,51.08,2.65,14.0,13.0,0,1,,1.24,29.822834,,,,,,,,,,BR,FEW,300,SCT,25000,,,,,IFR,,,,,,,,,,,,SPECI,9.0
CYTE 050607Z AUTO 24019G31KT 5SM -RA BR BKN005 OVC008 03/03 A2913 RMK SLP869,CYTE,2021-08-05T06:07:00Z,64.22,-76.52,3.0,3.0,240,19,31,5.0,29.128937,986.9,,TRUE,,,,,,,-RA BR,BKN,500,OVC,800,,,,,IFR,,,,,,,,,,,,SPECI,49.0
CYPQ 050607Z AUTO 00000KT 1 1/4SM BR BKN071 12/12 A3013 RMK SLP207,CYPQ,2021-08-05T06:07:00Z,44.22,-78.37,12.0,12.0,0,0,,1.25,30.129921,1020.7,,TRUE,,,,,,,BR,BKN,7100,,,,,,,IFR,,,,,,,,,,,,SPECI,190.0
CYLL 050607Z AUTO 23003KT 220V320 9SM FEW071 BKN110 BKN140 18/13 A3000 RMK LTNG DIST NW SLP162 DENSITY ALT 3100FT,CYLL,2021-08-05T06:07:00Z,53.32,-110.07,18.0,13.0,230,3,,9.0,30.0,1016.2,,TRUE,,,,,,,,FEW,7100,BKN,11000,BKN,14000,,,VFR,,,,,,,,,,,,SPECI,664.0
SABE 050606Z 02009KT 350V060 0700 R13/P2000N FG OVC001 08/08 Q1028 NOSIG,SABE,2021-08-05T06:06:00Z,-34.57,-58.42,8.0,8.0,20,9,,0.43,30.35433,,,,,,TRUE,,,,FG,OVC,100,,,,,,,LIFR,,,,,,,,,,,,METAR,3.0
KSSC 050606Z AUTO 03003KT 10SM BKN028 OVC060 21/19 A3008 RMK AO2 CIG 023V030 SLP186 $,KSSC,2021-08-05T06:06:00Z,33.97,-80.47,21.0,19.0,30,3,,10.0,30.079725,1018.6,,TRUE,TRUE,TRUE,,,,,,BKN,2800,OVC,6000,,,,,MVFR,,,,,,,,,,,,SPECI,71.0
KORE 050606Z AUTO 08004KT 10SM SCT016 BKN038 OVC055 19/16 A3015 RMK AO2 T01890161,KORE,2021-08-05T06:06:00Z,42.57,-72.28,18.9,16.1,80,4,,10.0,30.15059,,,TRUE,TRUE,,,,,,,SCT,1600,BKN,3800,OVC,5500,,,VFR,,,,,,,,,,,,METAR,165.0
KMVN 050606Z AUTO 00000KT 1SM -RA BR CLR 15/15 A3013 RMK AO2 VIS 1/2V4 RAB03 P0000,KMVN,2021-08-05T06:06:00Z,38.32,-88.87,15.0,15.0,0,0,,1.0,30.129921,,,TRUE,TRUE,,,,,,-RA BR,CLR,,,,,,,,IFR,,,,,,0.005,,,,,,SPECI,145.0
KHST 050606Z AUTO 10004KT 10SM SCT018 OVC180 27/24 A3004 RMK AO2 SLP176,KHST,2021-08-05T06:06:00Z,25.48,-80.37,27.0,24.0,100,4,,10.0,30.041338,1017.6,,TRUE,TRUE,,,,,,,SCT,1800,OVC,18000,,,,,VFR,,,,,,,,,,,,SPECI,1.0
KFKL 050606Z AUTO 00000KT 4SM BR CLR 16/16 A3015 RMK AO2,KFKL,2021-08-05T06:06:00Z,41.37,-79.87,16.0,16.0,0,0,,4.0,30.15059,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,468.0
KAST 050606Z AUTO VRB03KT 10SM FEW006 16/14 A2997 RMK AO2 T01610144,KAST,2021-08-05T06:06:00Z,46.15,-123.88,16.1,14.4,0,3,,10.0,29.970472,,,TRUE,TRUE,,,,,,,FEW,600,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
EBBE 050606Z VRB01KT 3000 BR BKN060 16/15 Q1010 YLO WHT TEMPO GRN,EBBE,2021-08-05T06:06:00Z,50.75,4.77,16.0,15.0,0,1,,1.86,29.822834,,,,,,,,,,BR,BKN,6000,,,,,,,IFR,,,,,,,,,,,,METAR,127.0
CYPR 050606Z AUTO 16006KT 110V200 5SM -RA BR SCT013 OVC020 15/14 A2988 RMK SLP119 DENSITY ALT 200FT,CYPR,2021-08-05T06:06:00Z,54.28,-130.45,15.0,14.0,160,6,,5.0,29.878937,1011.9,,TRUE,,,,,,,-RA BR,SCT,1300,OVC,2000,,,,,MVFR,,,,,,,,,,,,SPECI,30.0
BIAR 050606Z 31005KT 9999 OVC010 11/09 Q1004,BIAR,2021-08-05T06:06:00Z,65.67,-18.07,11.0,9.0,310,5,,6.21,29.64567,,,,,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,1.0
MUCL 050605Z AUTO 10002KT 28/25 Q1017,MUCL,2021-08-05T06:05:00Z,21.63,-81.55,28.0,25.0,100,2,,,30.029528,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,5.0
KSLK 050605Z AUTO 00000KT 5SM BR BKN002 09/08 A3018 RMK AO2 T00890083,KSLK,2021-08-05T06:05:00Z,44.4,-74.2,8.9,8.3,0,0,,5.0,30.180119,,,TRUE,TRUE,,,,,,BR,BKN,200,,,,,,,LIFR,,,,,,,,,,,,SPECI,502.0
KFIT 050605Z AUTO 33003KT 7SM -RA BKN008 OVC027 17/16 A3015 RMK AO2 P0000 T01720161,KFIT,2021-08-05T06:05:00Z,42.55,-71.75,17.2,16.1,330,3,,7.0,30.15059,,,TRUE,TRUE,,,,,,-RA,BKN,800,OVC,2700,,,,,IFR,,,,,,0.005,,,,,,SPECI,102.0
KBTP 050605Z AUTO 00000KT 3/4SM BR BKN002 16/16 A3014 RMK AO2,KBTP,2021-08-05T06:05:00Z,40.77,-79.95,16.0,16.0,0,0,,0.75,30.138779,,,TRUE,TRUE,,,,,,BR,BKN,200,,,,,,,LIFR,,,,,,,,,,,,SPECI,375.0
KASH 050605Z AUTO 00000KT 10SM -RA FEW012 BKN043 OVC049 18/18 A3016 RMK AO2 P0001,KASH,2021-08-05T06:05:00Z,42.78,-71.52,18.0,18.0,0,0,,10.0,30.159449,,,TRUE,TRUE,,,,,,-RA,FEW,1200,BKN,4300,OVC,4900,,,VFR,,,,,,0.01,,,,,,SPECI,56.0
K1U7 050605Z AUTO 13003KT 10SM SCT050 OVC080 13/13 A3026 RMK A01,K1U7,2021-08-05T06:05:00Z,42.25,-111.33,13.0,13.0,130,3,,10.0,30.259842,,,TRUE,TRUE,,,,,,,SCT,5000,OVC,8000,,,,,VFR,,,,,,,,,,,,METAR,1808.0
ENSK 050605Z VRB01KT 9999 -RA FEW010 SCT035 BKN050 11/10 Q1010,ENSK,2021-08-05T06:05:00Z,68.57,15.02,11.0,10.0,0,1,,6.21,29.822834,,,,,,,,,,-RA,FEW,1000,SCT,3500,BKN,5000,,,VFR,,,,,,,,,,,,METAR,3.0
PAPH 050604Z AUTO 28007KT 4SM -RA BR OVC005 11/11 A2986 RMK AO2 CIG 003V010 P0000,PAPH,2021-08-05T06:04:00Z,56.95,-158.62,11.0,11.0,280,7,,4.0,29.861221,,,TRUE,TRUE,,,,,,-RA BR,OVC,500,,,,,,,IFR,,,,,,0.005,,,,,,SPECI,29.0
PAGS 050604Z AUTO 28003KT 10SM BKN006 OVC036 14/14 A2981 RMK AO2,PAGS,2021-08-05T06:04:00Z,58.42,-135.7,14.0,14.0,280,3,,10.0,29.811024,,,TRUE,TRUE,,,,,,,BKN,600,OVC,3600,,,,,IFR,,,,,,,,,,,,SPECI,9.0
PABE 050604Z 26009KT 10SM SCT014 SCT019 OVC080 14/12 A2979 RMK AO2 T01390117,PABE,2021-08-05T06:04:00Z,60.78,-161.83,13.9,11.7,260,9,,10.0,29.790354,,,,TRUE,,,,,,,SCT,1400,SCT,1900,OVC,8000,,,VFR,,,,,,,,,,,,METAR,28.0
LHSN 050604Z 04006KT 9999 FEW040CB SCT083 22/15 Q1006 RETS RMK BLU,LHSN,2021-08-05T06:04:00Z,47.12,20.23,22.0,15.0,40,6,,6.21,29.704725,,,,,,,,,,,FEW,4000,SCT,8300,,,,,VFR,,,,,,,,,,,,SPECI,89.0
KUIL 050604Z AUTO 03003KT 10SM SCT008 16/16 A2998 RMK AO2 T01610156,KUIL,2021-08-05T06:04:00Z,47.93,-124.55,16.1,15.6,30,3,,10.0,29.97933,,,TRUE,TRUE,,,,,,,SCT,800,,,,,,,VFR,,,,,,,,,,,,METAR,58.0
KSAW 050604Z AUTO 22004KT 10SM CLR 19/16 A3005 RMK AO2,KSAW,2021-08-05T06:04:00Z,46.35,-87.4,19.0,16.0,220,4,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,359.0
KPIB 050604Z AUTO 00000KT 5SM BR CLR 19/18 A3003 RMK AO2,KPIB,2021-08-05T06:04:00Z,31.47,-89.33,19.0,18.0,0,0,,5.0,30.029528,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,91.0
KMVY 050604Z AUTO 16012KT 8SM FEW016 SCT032 OVC043 21/21 A3006 RMK AO2 T02110211,KMVY,2021-08-05T06:04:00Z,41.4,-70.62,21.1,21.1,160,12,,8.0,30.059055,,,TRUE,TRUE,,,,,,,FEW,1600,SCT,3200,OVC,4300,,,VFR,,,,,,,,,,,,SPECI,18.0
KCON 050604Z AUTO 02003KT 10SM BKN012 OVC042 18/16 A3016 RMK AO2 T01830156,KCON,2021-08-05T06:04:00Z,43.2,-71.5,18.3,15.6,20,3,,10.0,30.159449,,,TRUE,TRUE,,,,,,,BKN,1200,OVC,4200,,,,,MVFR,,,,,,,,,,,,METAR,102.0
